,TIPO_ELECCION,AÑO,MES,VUELTA,COD_CCAA,COD_PROV,COD_MUN,DISTRITO,SECCION,MESA,COD_CAND,VOTOS_CAND
31,4,2015,5,1,1,14,5,1,3,U,PARTIDO POPULAR,94
32,4,2015,5,1,1,14,5,1,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,100
33,4,2015,5,1,1,14,5,1,4,U,GANEMOS ALMODOVAR DEL RIO,65
34,4,2015,5,1,1,14,5,1,4,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,177
35,4,2015,5,1,1,14,5,1,4,U,PARTIDO POPULAR,17
36,4,2015,5,1,1,14,5,1,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,112
37,4,2015,5,1,1,14,5,1,5,A,GANEMOS ALMODOVAR DEL RIO,26
38,4,2015,5,1,1,14,5,1,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,264
39,4,2015,5,1,1,14,5,1,5,A,PARTIDO POPULAR,34
40,4,2015,5,1,1,14,5,1,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,77
41,4,2015,5,1,1,14,5,1,5,B,GANEMOS ALMODOVAR DEL RIO,42
42,4,2015,5,1,1,14,5,1,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,302
43,4,2015,5,1,1,14,5,1,5,B,PARTIDO POPULAR,32
44,4,2015,5,1,1,14,5,1,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,61
45,4,2015,5,1,1,14,5,1,6,U,GANEMOS ALMODOVAR DEL RIO,83
46,4,2015,5,1,1,14,5,1,6,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,276
47,4,2015,5,1,1,14,5,1,6,U,PARTIDO POPULAR,39
48,4,2015,5,1,1,14,5,1,6,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,79
49,4,2015,5,1,1,14,5,1,7,A,GANEMOS ALMODOVAR DEL RIO,79
50,4,2015,5,1,1,14,5,1,7,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,242
51,4,2015,5,1,1,14,5,1,7,A,PARTIDO POPULAR,30
52,4,2015,5,1,1,14,5,1,7,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,83
53,4,2015,5,1,1,14,5,1,7,B,GANEMOS ALMODOVAR DEL RIO,79
54,4,2015,5,1,1,14,5,1,7,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,178
55,4,2015,5,1,1,14,5,1,7,B,PARTIDO POPULAR,32
56,4,2015,5,1,1,14,5,1,7,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,60
57,4,2015,5,1,1,21,5,2,2,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,8
58,4,2015,5,1,1,21,5,2,2,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,36
59,4,2015,5,1,1,21,5,2,2,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,7
60,4,2015,5,1,1,21,5,2,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,16
61,4,2015,5,1,1,21,5,2,2,B,PARTIDO POPULAR,124
62,4,2015,5,1,1,21,5,2,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,90
63,4,2015,5,1,1,21,5,2,2,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,13
64,4,2015,5,1,1,21,5,2,3,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,51
65,4,2015,5,1,1,21,5,2,3,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,18
66,4,2015,5,1,1,21,5,2,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,19
67,4,2015,5,1,1,21,5,2,3,A,PARTIDO POPULAR,177
68,4,2015,5,1,1,21,5,2,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,146
69,4,2015,5,1,1,21,5,2,3,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,5
70,4,2015,5,1,1,21,5,2,3,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,50
71,4,2015,5,1,1,21,5,2,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,12
72,4,2015,5,1,1,21,5,2,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
73,4,2015,5,1,1,21,5,2,3,B,PARTIDO POPULAR,179
74,4,2015,5,1,1,21,5,2,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,159
75,4,2015,5,1,1,21,5,2,3,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,10
76,4,2015,5,1,1,21,5,3,1,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,28
77,4,2015,5,1,1,21,5,3,1,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,26
78,4,2015,5,1,1,21,5,3,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,28
79,4,2015,5,1,1,21,5,3,1,A,PARTIDO POPULAR,48
80,4,2015,5,1,1,21,5,3,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,212
81,4,2015,5,1,1,21,5,3,1,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,33
82,4,2015,5,1,1,21,5,3,1,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,19
83,4,2015,5,1,1,21,5,3,1,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,22
84,4,2015,5,1,1,21,5,3,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,21
85,4,2015,5,1,1,21,5,3,1,B,PARTIDO POPULAR,57
86,4,2015,5,1,1,21,5,3,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,180
87,4,2015,5,1,1,21,5,3,1,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,34
88,4,2015,5,1,1,21,5,3,2,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,53
89,4,2015,5,1,1,21,5,3,2,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,29
90,4,2015,5,1,1,21,5,3,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,32
91,4,2015,5,1,1,21,5,3,2,A,PARTIDO POPULAR,116
92,4,2015,5,1,1,21,5,3,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,281
93,4,2015,5,1,1,21,5,3,2,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,16
94,4,2015,5,1,1,21,5,3,2,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,37
95,4,2015,5,1,1,21,5,3,2,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,27
96,4,2015,5,1,1,21,5,3,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,39
97,4,2015,5,1,1,21,5,3,2,B,PARTIDO POPULAR,124
98,4,2015,5,1,1,21,5,3,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,218
99,4,2015,5,1,1,21,5,3,2,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,31
100,4,2015,5,1,1,21,5,3,3,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,12
101,4,2015,5,1,1,21,5,3,3,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,12
102,4,2015,5,1,1,21,5,3,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,14
103,4,2015,5,1,1,21,5,3,3,A,PARTIDO POPULAR,143
104,4,2015,5,1,1,21,5,3,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,157
105,4,2015,5,1,1,21,5,3,3,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,8
106,4,2015,5,1,1,21,5,3,3,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,17
107,4,2015,5,1,1,21,5,3,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,12
108,4,2015,5,1,1,21,5,3,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,8
109,4,2015,5,1,1,21,5,3,3,B,PARTIDO POPULAR,152
110,4,2015,5,1,1,21,5,3,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,140
111,4,2015,5,1,1,21,5,3,3,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,13
112,4,2015,5,1,1,21,5,3,4,U,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,58
113,4,2015,5,1,1,21,5,3,4,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,26
114,4,2015,5,1,1,21,5,3,4,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,29
115,4,2015,5,1,1,14,5,1,1,U,GANEMOS ALMODOVAR DEL RIO,67
116,4,2015,5,1,1,14,5,1,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,222
117,4,2015,5,1,1,14,5,1,1,U,PARTIDO POPULAR,88
118,4,2015,5,1,1,14,5,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,84
119,4,2015,5,1,1,14,5,1,2,U,GANEMOS ALMODOVAR DEL RIO,126
120,4,2015,5,1,1,18,5,1,1,U,PARTIDO POPULAR,96
121,4,2015,5,1,1,18,5,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,167
122,4,2015,5,1,1,21,5,3,4,U,PARTIDO POPULAR,164
123,4,2015,5,1,1,21,5,3,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,275
124,4,2015,5,1,1,21,5,3,4,U,SOCIALISTAS INDEPENDIENTES POR ALMONTE,16
125,4,2015,5,1,1,21,5,3,5,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,60
126,4,2015,5,1,1,21,5,3,5,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,27
127,4,2015,5,1,1,21,5,3,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,28
128,4,2015,5,1,1,21,5,3,5,A,PARTIDO POPULAR,235
129,4,2015,5,1,1,21,5,3,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,183
130,4,2015,5,1,1,21,5,3,5,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,13
131,4,2015,5,1,1,21,5,3,5,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,51
132,4,2015,5,1,1,21,5,3,5,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,21
133,4,2015,5,1,1,21,5,3,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,21
134,4,2015,5,1,1,21,5,3,5,B,PARTIDO POPULAR,185
135,4,2015,5,1,1,21,5,3,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,160
136,4,2015,5,1,1,21,5,3,5,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,9
137,4,2015,5,1,1,21,5,3,6,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,42
138,4,2015,5,1,1,21,5,3,6,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,15
139,4,2015,5,1,1,21,5,3,6,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,21
140,4,2015,5,1,1,21,5,3,6,A,PARTIDO POPULAR,62
141,4,2015,5,1,1,21,5,3,6,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,157
142,4,2015,5,1,1,21,5,3,6,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,34
143,4,2015,5,1,1,21,5,3,6,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,13
144,4,2015,5,1,1,21,5,3,6,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28
145,4,2015,5,1,1,21,5,3,6,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,23
146,4,2015,5,1,1,21,5,3,6,B,PARTIDO POPULAR,82
147,4,2015,5,1,1,21,5,3,6,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,190
148,4,2015,5,1,1,21,5,3,6,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,51
149,4,2015,5,1,1,21,5,1,1,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,50
150,4,2015,5,1,1,21,5,1,1,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,19
151,4,2015,5,1,1,21,5,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,28
152,4,2015,5,1,1,21,5,1,1,A,PARTIDO POPULAR,158
153,4,2015,5,1,1,21,5,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,141
154,4,2015,5,1,1,21,5,1,1,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,6
155,4,2015,5,1,1,21,5,1,1,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,63
156,4,2015,5,1,1,21,5,1,1,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,13
157,4,2015,5,1,1,21,5,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,25
158,4,2015,5,1,1,21,5,1,1,B,PARTIDO POPULAR,160
159,4,2015,5,1,1,21,5,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,125
160,4,2015,5,1,1,21,5,1,1,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,12
161,4,2015,5,1,1,21,5,1,2,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,30
162,4,2015,5,1,1,21,5,1,2,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,17
163,4,2015,5,1,1,21,5,1,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,18
164,4,2015,5,1,1,21,5,1,2,A,PARTIDO POPULAR,68
165,4,2015,5,1,1,21,5,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,173
166,4,2015,5,1,1,21,5,1,2,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,30
167,4,2015,5,1,1,21,5,1,2,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,28
168,4,2015,5,1,1,21,5,1,2,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,24
169,4,2015,5,1,1,21,5,1,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,19
170,4,2015,5,1,1,21,5,1,2,B,PARTIDO POPULAR,70
171,4,2015,5,1,1,21,5,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,131
172,4,2015,5,1,1,21,5,1,2,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,32
173,4,2015,5,1,1,21,5,1,3,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,101
174,4,2015,5,1,1,21,5,1,3,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,29
175,4,2015,5,1,1,21,5,1,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,33
176,4,2015,5,1,1,21,5,1,3,A,PARTIDO POPULAR,215
177,4,2015,5,1,1,21,5,1,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,188
178,4,2015,5,1,1,21,5,1,3,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,4
179,4,2015,5,1,1,21,5,1,3,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,85
180,4,2015,5,1,1,21,5,1,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28
181,4,2015,5,1,1,21,5,1,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,34
182,4,2015,5,1,1,21,5,1,3,B,PARTIDO POPULAR,203
183,4,2015,5,1,1,21,5,1,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,170
184,4,2015,5,1,1,21,5,1,3,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,8
185,4,2015,5,1,1,21,5,1,4,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,64
186,4,2015,5,1,1,21,5,1,4,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,23
187,4,2015,5,1,1,21,5,1,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
188,4,2015,5,1,1,21,5,1,4,A,PARTIDO POPULAR,177
189,4,2015,5,1,1,21,5,1,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,166
190,4,2015,5,1,1,21,5,1,4,A,SOCIALISTAS INDEPENDIENTES POR ALMONTE,4
191,4,2015,5,1,1,21,5,1,4,B,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,54
192,4,2015,5,1,1,21,5,1,4,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,37
193,4,2015,5,1,1,21,5,1,4,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,21
194,4,2015,5,1,1,21,5,1,4,B,PARTIDO POPULAR,185
195,4,2015,5,1,1,21,5,1,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,184
196,4,2015,5,1,1,21,5,1,4,B,SOCIALISTAS INDEPENDIENTES POR ALMONTE,9
197,4,2015,5,1,1,21,5,2,1,U,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,59
198,4,2015,5,1,1,21,5,2,1,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,13
199,4,2015,5,1,1,21,5,2,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,9
200,4,2015,5,1,1,21,5,2,1,U,PARTIDO POPULAR,185
201,4,2015,5,1,1,21,5,2,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,134
202,4,2015,5,1,1,21,5,2,1,U,SOCIALISTAS INDEPENDIENTES POR ALMONTE,3
203,4,2015,5,1,1,21,5,2,2,A,AGRUPACION DE ELECTORES MESA DE CONVERGENCIA,40
204,4,2015,5,1,1,21,5,2,2,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,7
205,4,2015,5,1,1,21,5,2,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,29
206,4,2015,5,1,1,21,5,2,2,A,PARTIDO POPULAR,151
207,4,2015,5,1,1,21,5,2,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,105
208,4,2015,5,1,1,23,5,1,1,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,14
209,4,2015,5,1,1,23,5,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,54
210,4,2015,5,1,1,23,5,1,1,A,PARTIDO ANDALUCISTA,36
211,4,2015,5,1,1,23,5,1,1,A,PARTIDO POPULAR,210
212,4,2015,5,1,1,23,5,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,162
213,4,2015,5,1,1,23,5,1,1,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,24
214,4,2015,5,1,1,23,5,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,36
215,4,2015,5,1,1,23,5,1,1,B,PARTIDO ANDALUCISTA,26
216,4,2015,5,1,1,23,5,1,1,B,PARTIDO POPULAR,229
217,4,2015,5,1,1,23,5,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,174
218,4,2015,5,1,1,23,5,1,2,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,19
219,4,2015,5,1,1,23,5,1,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
220,4,2015,5,1,1,23,5,1,2,A,PARTIDO ANDALUCISTA,13
221,4,2015,5,1,1,23,5,1,2,A,PARTIDO POPULAR,128
222,4,2015,5,1,1,23,5,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,114
223,4,2015,5,1,1,23,5,1,2,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28
224,4,2015,5,1,1,23,5,1,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,15
225,4,2015,5,1,1,23,5,1,2,B,PARTIDO ANDALUCISTA,20
226,4,2015,5,1,1,23,5,1,2,B,PARTIDO POPULAR,135
227,4,2015,5,1,1,23,5,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,115
228,4,2015,5,1,1,23,5,1,3,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,17
229,4,2015,5,1,1,23,5,1,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,19
230,4,2015,5,1,1,23,5,1,3,A,PARTIDO ANDALUCISTA,24
231,4,2015,5,1,1,23,5,1,3,A,PARTIDO POPULAR,145
232,4,2015,5,1,1,23,5,1,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,150
233,4,2015,5,1,1,23,5,1,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,15
234,4,2015,5,1,1,23,5,1,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,26
235,4,2015,5,1,1,23,5,1,3,B,PARTIDO ANDALUCISTA,25
236,4,2015,5,1,1,23,5,1,3,B,PARTIDO POPULAR,172
237,4,2015,5,1,1,23,5,1,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,181
238,4,2015,5,1,1,23,5,1,4,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,25
239,4,2015,5,1,1,23,5,1,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,24
240,4,2015,5,1,1,23,5,1,4,A,PARTIDO ANDALUCISTA,35
241,4,2015,5,1,1,23,5,1,4,A,PARTIDO POPULAR,225
242,4,2015,5,1,1,23,5,1,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,106
243,4,2015,5,1,1,23,5,1,4,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,29
244,4,2015,5,1,1,23,5,1,4,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,32
245,4,2015,5,1,1,23,5,1,4,B,PARTIDO ANDALUCISTA,32
246,4,2015,5,1,1,23,5,1,4,B,PARTIDO POPULAR,230
247,4,2015,5,1,1,23,5,1,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,137
248,4,2015,5,1,1,23,5,1,5,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,11
249,4,2015,5,1,1,23,5,1,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
250,4,2015,5,1,1,23,5,1,5,A,PARTIDO ANDALUCISTA,8
251,4,2015,5,1,1,23,5,1,5,A,PARTIDO POPULAR,87
252,4,2015,5,1,1,23,5,1,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,145
253,4,2015,5,1,1,23,5,1,5,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,14
254,4,2015,5,1,1,23,5,1,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,31
255,4,2015,5,1,1,23,5,1,5,B,PARTIDO ANDALUCISTA,10
256,4,2015,5,1,1,23,5,1,5,B,PARTIDO POPULAR,100
257,4,2015,5,1,1,23,5,1,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,143
258,4,2015,5,1,1,23,5,1,6,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,12
