,TIPO_ELECCION,AÑO,MES,VUELTA,COD_CCAA,COD_PROV,COD_MUN,DISTRITO,SECCION,MESA,COD_CAND,VOTOS_CAND
62,4,2015,5,1,1,11,14,2,4,U,PARTIDO POPULAR,43
63,4,2015,5,1,1,11,14,2,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL,90
64,4,2015,5,1,1,11,14,2,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,169
65,4,2015,5,1,1,11,14,2,5,A,PARTIDO ANDALUCISTA,48
66,4,2015,5,1,1,11,14,2,5,A,PARTIDO POPULAR,27
67,4,2015,5,1,1,11,14,2,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,103
68,4,2015,5,1,1,11,14,2,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,134
69,4,2015,5,1,1,11,14,2,5,B,PARTIDO ANDALUCISTA,41
70,4,2015,5,1,1,11,14,2,5,B,PARTIDO POPULAR,27
71,4,2015,5,1,1,11,14,2,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,93
72,4,2015,5,1,1,11,14,2,5,C,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,178
73,4,2015,5,1,1,11,14,2,5,C,PARTIDO ANDALUCISTA,51
74,4,2015,5,1,1,11,14,2,5,C,PARTIDO POPULAR,28
75,4,2015,5,1,1,11,14,2,5,C,PARTIDO SOCIALISTA OBRERO ESPAÑOL,91
76,4,2015,5,1,1,11,14,2,6,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,200
77,4,2015,5,1,1,11,14,2,6,U,PARTIDO ANDALUCISTA,34
78,4,2015,5,1,1,11,14,2,6,U,PARTIDO POPULAR,45
79,4,2015,5,1,1,11,14,2,6,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL,151
80,4,2015,5,1,1,11,14,3,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,166
81,4,2015,5,1,1,11,14,3,1,A,PARTIDO ANDALUCISTA,26
82,4,2015,5,1,1,11,14,3,1,A,PARTIDO POPULAR,32
83,4,2015,5,1,1,11,14,3,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,85
84,4,2015,5,1,1,11,14,3,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,183
85,4,2015,5,1,1,11,14,3,1,B,PARTIDO ANDALUCISTA,46
86,4,2015,5,1,1,11,14,3,1,B,PARTIDO POPULAR,36
87,4,2015,5,1,1,11,14,3,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,126
88,4,2015,5,1,1,11,14,3,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,118
89,4,2015,5,1,1,11,14,3,2,A,PARTIDO ANDALUCISTA,29
90,4,2015,5,1,1,11,14,3,2,A,PARTIDO POPULAR,33
91,4,2015,5,1,1,11,14,3,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,86
92,4,2015,5,1,1,11,14,3,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,127
93,4,2015,5,1,1,11,14,3,2,B,PARTIDO ANDALUCISTA,40
94,4,2015,5,1,1,11,14,3,2,B,PARTIDO POPULAR,15
95,4,2015,5,1,1,11,14,3,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,88
96,4,2015,5,1,1,11,14,3,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,182
97,4,2015,5,1,1,11,14,3,3,A,PARTIDO ANDALUCISTA,58
98,4,2015,5,1,1,11,14,3,3,A,PARTIDO POPULAR,23
99,4,2015,5,1,1,11,14,3,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,107
100,4,2015,5,1,1,11,14,3,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,155
101,4,2015,5,1,1,11,14,3,3,B,PARTIDO ANDALUCISTA,53
102,4,2015,5,1,1,11,14,3,3,B,PARTIDO POPULAR,32
103,4,2015,5,1,1,11,14,3,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,107
104,4,2015,5,1,1,11,14,3,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,162
105,4,2015,5,1,1,11,14,3,4,A,PARTIDO ANDALUCISTA,34
106,4,2015,5,1,1,11,14,3,4,A,PARTIDO POPULAR,27
107,4,2015,5,1,1,11,14,3,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,88
108,4,2015,5,1,1,11,14,3,4,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,199
109,4,2015,5,1,1,11,14,3,4,B,PARTIDO ANDALUCISTA,37
110,4,2015,5,1,1,11,14,3,4,B,PARTIDO POPULAR,39
111,4,2015,5,1,1,11,14,3,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,119
112,4,2015,5,1,1,18,14,1,1,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,70
113,4,2015,5,1,1,18,14,1,1,A,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,30
114,4,2015,5,1,1,18,14,1,1,A,PARTIDO POPULAR,185
115,4,2015,5,1,1,18,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,147
116,4,2015,5,1,1,18,14,1,1,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,89
117,4,2015,5,1,1,18,14,1,1,B,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,26
118,4,2015,5,1,1,18,14,1,1,B,PARTIDO POPULAR,225
119,4,2015,5,1,1,18,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,141
120,4,2015,5,1,1,18,14,1,2,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,49
121,4,2015,5,1,1,18,14,1,2,A,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,24
122,4,2015,5,1,1,18,14,1,2,A,PARTIDO POPULAR,184
123,4,2015,5,1,1,18,14,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,153
124,4,2015,5,1,1,18,14,1,2,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,56
125,4,2015,5,1,1,18,14,1,2,B,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,24
126,4,2015,5,1,1,18,14,1,2,B,PARTIDO POPULAR,203
127,4,2015,5,1,1,18,14,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,182
128,4,2015,5,1,1,18,14,1,3,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,67
129,4,2015,5,1,1,18,14,1,3,A,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,21
130,4,2015,5,1,1,18,14,1,3,A,PARTIDO POPULAR,171
131,4,2015,5,1,1,18,14,1,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,104
132,4,2015,5,1,1,18,14,1,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,58
133,4,2015,5,1,1,18,14,1,3,B,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,29
134,4,2015,5,1,1,18,14,1,3,B,PARTIDO POPULAR,149
135,4,2015,5,1,1,18,14,1,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,126
136,4,2015,5,1,1,18,14,1,3,C,CIUDADANOS-PARTIDO DE LA CIUDADANIA,52
137,4,2015,5,1,1,18,14,1,3,C,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,24
138,4,2015,5,1,1,18,14,1,3,C,PARTIDO POPULAR,104
139,4,2015,5,1,1,18,14,1,3,C,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,63
140,4,2015,5,1,1,18,14,1,4,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,94
141,4,2015,5,1,1,18,14,1,4,A,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,62
142,4,2015,5,1,1,18,14,1,4,A,PARTIDO POPULAR,178
143,4,2015,5,1,1,18,14,1,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,127
144,4,2015,5,1,1,18,14,1,4,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,110
145,4,2015,5,1,1,18,14,1,4,B,IZQUIERDA UNIDA-AS-ALHENDIN PARA LA GENTE,62
146,4,2015,5,1,1,18,14,1,4,B,PARTIDO POPULAR,248
147,4,2015,5,1,1,18,14,1,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,126
148,4,2015,5,1,1,14,14,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,81
149,4,2015,5,1,1,14,14,1,1,A,PARTIDO POPULAR,264
150,4,2015,5,1,1,14,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,174
151,4,2015,5,1,1,14,14,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,47
152,4,2015,5,1,1,14,14,1,1,B,PARTIDO POPULAR,257
153,4,2015,5,1,1,14,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,172
154,4,2015,5,1,1,14,14,2,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,95
155,4,2015,5,1,1,14,14,2,1,A,PARTIDO POPULAR,241
156,4,2015,5,1,1,14,14,2,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,246
157,4,2015,5,1,1,14,14,2,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,87
158,4,2015,5,1,1,14,14,2,1,B,PARTIDO POPULAR,222
159,4,2015,5,1,1,14,14,2,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,198
160,4,2015,5,1,1,21,14,1,1,A,PARTIDO ANDALUCISTA,64
161,4,2015,5,1,1,21,14,1,1,A,PARTIDO POPULAR,202
162,4,2015,5,1,1,21,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,264
163,4,2015,5,1,1,21,14,1,1,B,PARTIDO ANDALUCISTA,77
164,4,2015,5,1,1,21,14,1,1,B,PARTIDO POPULAR,222
165,4,2015,5,1,1,21,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,274
166,4,2015,5,1,1,21,14,1,2,A,PARTIDO ANDALUCISTA,60
167,4,2015,5,1,1,21,14,1,2,A,PARTIDO POPULAR,146
168,4,2015,5,1,1,21,14,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,297
169,4,2015,5,1,1,21,14,1,2,B,PARTIDO ANDALUCISTA,76
170,4,2015,5,1,1,21,14,1,2,B,PARTIDO POPULAR,180
171,4,2015,5,1,1,21,14,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,321
172,4,2015,5,1,1,21,14,1,3,A,PARTIDO ANDALUCISTA,53
173,4,2015,5,1,1,21,14,1,3,A,PARTIDO POPULAR,118
174,4,2015,5,1,1,21,14,1,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,234
175,4,2015,5,1,1,21,14,1,3,B,PARTIDO ANDALUCISTA,73
176,4,2015,5,1,1,21,14,1,3,B,PARTIDO POPULAR,120
177,4,2015,5,1,1,21,14,1,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,294
178,4,2015,5,1,1,23,14,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,33
179,4,2015,5,1,1,23,14,1,1,A,PARTIDO ANDALUCISTA,61
180,4,2015,5,1,1,23,14,1,1,A,PARTIDO POPULAR,188
181,4,2015,5,1,1,23,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,95
182,4,2015,5,1,1,23,14,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,64
183,4,2015,5,1,1,23,14,1,1,B,PARTIDO ANDALUCISTA,93
184,4,2015,5,1,1,23,14,1,1,B,PARTIDO POPULAR,245
185,4,2015,5,1,1,23,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,134
186,4,2015,5,1,1,23,14,1,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,83
187,4,2015,5,1,1,23,14,1,2,A,PARTIDO ANDALUCISTA,111
188,4,2015,5,1,1,23,14,1,2,A,PARTIDO POPULAR,299
189,4,2015,5,1,1,23,14,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,244
190,4,2015,5,1,1,23,14,1,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,91
191,4,2015,5,1,1,23,14,1,2,B,PARTIDO ANDALUCISTA,83
192,4,2015,5,1,1,23,14,1,2,B,PARTIDO POPULAR,213
193,4,2015,5,1,1,23,14,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,158
194,4,2015,5,1,1,29,14,1,1,U,GRUPO INDEPENDIENTE DE ALPANDEIRE-PANDITOS,78
195,4,2015,5,1,1,29,14,1,1,U,JUNTOS POR ALPANDEIRE,72
196,4,2015,5,1,1,29,14,1,1,U,PARTIDO POPULAR,4
197,4,2015,5,1,1,29,14,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,51
198,4,2015,5,1,1,41,14,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,127
199,4,2015,5,1,1,41,14,1,1,A,PARTIDO ANDALUCISTA,26
200,4,2015,5,1,1,41,14,1,1,A,PARTIDO POPULAR,4
201,4,2015,5,1,1,41,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,208
202,4,2015,5,1,1,41,14,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,122
203,4,2015,5,1,1,41,14,1,1,B,PARTIDO ANDALUCISTA,45
204,4,2015,5,1,1,41,14,1,1,B,PARTIDO POPULAR,8
205,4,2015,5,1,1,41,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,218
206,4,2015,5,1,1,41,14,1,1,C,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,103
207,4,2015,5,1,1,41,14,1,1,C,PARTIDO ANDALUCISTA,5
208,4,2015,5,1,1,41,14,1,1,C,PARTIDO POPULAR,2
209,4,2015,5,1,1,41,14,1,1,C,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,191
210,4,2015,5,1,1,41,14,1,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,151
211,4,2015,5,1,1,41,14,1,2,A,PARTIDO ANDALUCISTA,64
212,4,2015,5,1,1,41,14,1,2,A,PARTIDO POPULAR,8
213,4,2015,5,1,1,41,14,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,286
214,4,2015,5,1,1,41,14,1,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,145
215,4,2015,5,1,1,41,14,1,2,B,PARTIDO ANDALUCISTA,37
216,4,2015,5,1,1,41,14,1,2,B,PARTIDO POPULAR,3
217,4,2015,5,1,1,41,14,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,284
218,4,2015,5,1,2,44,14,1,1,A,CHUNTA ARAGONESISTA,30
219,4,2015,5,1,2,44,14,1,1,A,GANAR ALCORISA,59
220,4,2015,5,1,2,44,14,1,1,A,PARTIDO ARAGONES,100
221,4,2015,5,1,2,44,14,1,1,A,PARTIDO POPULAR,151
222,4,2015,5,1,2,44,14,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,171
223,4,2015,5,1,2,44,14,1,1,B,CHUNTA ARAGONESISTA,26
224,4,2015,5,1,2,44,14,1,1,B,GANAR ALCORISA,69
225,4,2015,5,1,2,44,14,1,1,B,PARTIDO ARAGONES,44
226,4,2015,5,1,2,44,14,1,1,B,PARTIDO POPULAR,120
227,4,2015,5,1,2,44,14,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,158
228,4,2015,5,1,2,44,14,1,2,A,CHUNTA ARAGONESISTA,37
229,4,2015,5,1,2,44,14,1,2,A,GANAR ALCORISA,84
230,4,2015,5,1,2,44,14,1,2,A,PARTIDO ARAGONES,65
231,4,2015,5,1,2,44,14,1,2,A,PARTIDO POPULAR,157
232,4,2015,5,1,2,44,14,1,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL,195
233,4,2015,5,1,2,44,14,1,2,B,CHUNTA ARAGONESISTA,30
234,4,2015,5,1,2,44,14,1,2,B,GANAR ALCORISA,60
235,4,2015,5,1,2,44,14,1,2,B,PARTIDO ARAGONES,62
236,4,2015,5,1,2,44,14,1,2,B,PARTIDO POPULAR,116
237,4,2015,5,1,2,44,14,1,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL,173
238,4,2015,5,1,2,22,14,1,1,U,PARTIDO ARAGONES,86
239,4,2015,5,1,2,22,14,1,1,U,PARTIDO POPULAR,60
240,4,2015,5,1,2,22,14,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL,65
241,4,2015,5,1,3,33,14,1,1,U,Carreño Unido,13
242,4,2015,5,1,3,33,14,1,1,U,Ciudadanos-Partido de la Ciudadanía,8
243,4,2015,5,1,3,33,14,1,1,U,Foro de Ciudadanos,6
244,4,2015,5,1,3,33,14,1,1,U,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,98
245,4,2015,5,1,3,33,14,1,1,U,Partido Comunista de los Pueblos de España,12
246,4,2015,5,1,3,33,14,1,1,U,Partido Popular,118
247,4,2015,5,1,3,33,14,1,1,U,Partido Socialista Obrero Español,158
248,4,2015,5,1,3,33,14,1,1,U,Somos Carreño,76
249,4,2015,5,1,3,33,14,1,2,A,Carreño Unido,15
250,4,2015,5,1,3,33,14,1,2,A,Ciudadanos-Partido de la Ciudadanía,6
251,4,2015,5,1,3,33,14,1,2,A,Foro de Ciudadanos,13
252,4,2015,5,1,3,33,14,1,2,A,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,83
253,4,2015,5,1,3,33,14,1,2,A,Partido Comunista de los Pueblos de España,17
254,4,2015,5,1,3,33,14,1,2,A,Partido Popular,126
255,4,2015,5,1,3,33,14,1,2,A,Partido Socialista Obrero Español,137
256,4,2015,5,1,3,33,14,1,2,A,Somos Carreño,70
257,4,2015,5,1,3,33,14,1,2,B,Carreño Unido,10
258,4,2015,5,1,3,33,14,1,2,B,Ciudadanos-Partido de la Ciudadanía,11
259,4,2015,5,1,3,33,14,1,2,B,Foro de Ciudadanos,13
260,4,2015,5,1,3,33,14,1,2,B,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,96
261,4,2015,5,1,3,33,14,1,2,B,Partido Comunista de los Pueblos de España,19
262,4,2015,5,1,3,33,14,1,2,B,Partido Popular,103
263,4,2015,5,1,3,33,14,1,2,B,Partido Socialista Obrero Español,132
264,4,2015,5,1,3,33,14,1,2,B,Somos Carreño,79
265,4,2015,5,1,3,33,14,1,3,A,Carreño Unido,7
266,4,2015,5,1,3,33,14,1,3,A,Ciudadanos-Partido de la Ciudadanía,8
267,4,2015,5,1,3,33,14,1,3,A,Foro de Ciudadanos,12
268,4,2015,5,1,3,33,14,1,3,A,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,73
269,4,2015,5,1,3,33,14,1,3,A,Partido Comunista de los Pueblos de España,15
270,4,2015,5,1,3,33,14,1,3,A,Partido Popular,58
271,4,2015,5,1,3,33,14,1,3,A,Partido Socialista Obrero Español,75
272,4,2015,5,1,3,33,14,1,3,A,Somos Carreño,63
273,4,2015,5,1,3,33,14,1,3,B,Carreño Unido,8
274,4,2015,5,1,3,33,14,1,3,B,Ciudadanos-Partido de la Ciudadanía,10
275,4,2015,5,1,3,33,14,1,3,B,Foro de Ciudadanos,7
276,4,2015,5,1,3,33,14,1,3,B,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,44
277,4,2015,5,1,3,33,14,1,3,B,Partido Comunista de los Pueblos de España,16
278,4,2015,5,1,3,33,14,1,3,B,Partido Popular,57
279,4,2015,5,1,3,33,14,1,3,B,Partido Socialista Obrero Español,92
280,4,2015,5,1,3,33,14,1,3,B,Somos Carreño,72
281,4,2015,5,1,3,33,14,1,4,A,Carreño Unido,15
282,4,2015,5,1,3,33,14,1,4,A,Ciudadanos-Partido de la Ciudadanía,11
283,4,2015,5,1,3,33,14,1,4,A,Foro de Ciudadanos,7
284,4,2015,5,1,3,33,14,1,4,A,Izquierda Unida de Asturias-Izquierda Xunida d'Ast,76
285,4,2015,5,1,3,33,14,1,4,A,Partido Comunista de los Pueblos de España,9
286,4,2015,5,1,3,33,14,1,4,A,Partido Popular,45
287,4,2015,5,1,3,33,14,1,4,A,Partido Socialista Obrero Español,68
288,4,2015,5,1,3,33,14,1,4,A,Somos Carreño,71
289,4,2015,5,1,3,33,14,1,4,B,Carreño Unido,14
290,4,2015,5,1,3,33,14,1,4,B,Ciudadanos-Partido de la Ciudadanía,16
