,TIPO_ELECCION,AÑO,MES,VUELTA,COD_CCAA,COD_PROV,COD_MUN,DISTRITO,SECCION,MESA,COD_CAND,VOTOS_CAND
33,4,2015,5,1,1,4,6,3,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,17
34,4,2015,5,1,1,4,6,3,1,B,PARTIDO POPULAR,62
35,4,2015,5,1,1,4,6,3,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,70
36,4,2015,5,1,1,4,6,4,1,A,CIUDADANOS LIBRES UNIDOS,11
37,4,2015,5,1,1,4,6,4,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,3
38,4,2015,5,1,1,4,6,4,1,A,PARTIDO POPULAR,97
39,4,2015,5,1,1,4,6,4,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,178
40,4,2015,5,1,1,4,6,4,1,B,CIUDADANOS LIBRES UNIDOS,20
41,4,2015,5,1,1,4,6,4,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,8
42,4,2015,5,1,1,4,6,4,1,B,PARTIDO POPULAR,125
43,4,2015,5,1,1,4,6,4,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,178
44,4,2015,5,1,1,4,6,4,1,C,CIUDADANOS LIBRES UNIDOS,20
45,4,2015,5,1,1,4,6,4,1,C,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,7
46,4,2015,5,1,1,4,6,4,1,C,PARTIDO POPULAR,112
47,4,2015,5,1,1,4,6,4,1,C,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,180
48,4,2015,5,1,1,11,6,1,1,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,72
49,4,2015,5,1,1,11,6,1,1,U,ARCOS EN COMÚN,28
50,4,2015,5,1,1,11,6,1,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,14
51,4,2015,5,1,1,11,6,1,1,U,PARTIDO ANDALUCISTA,1
52,4,2015,5,1,1,11,6,1,1,U,PARTIDO INDEPENDIENTE VEN-T,15
53,4,2015,5,1,1,11,6,1,1,U,PARTIDO POPULAR,115
54,4,2015,5,1,1,11,6,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,114
55,4,2015,5,1,1,11,6,1,2,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,109
56,4,2015,5,1,1,11,6,1,2,U,ARCOS EN COMÚN,38
57,4,2015,5,1,1,11,6,1,2,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,8
58,4,2015,5,1,1,11,6,1,2,U,PARTIDO ANDALUCISTA,19
59,4,2015,5,1,1,11,6,1,2,U,PARTIDO INDEPENDIENTE VEN-T,23
60,4,2015,5,1,1,11,6,1,2,U,PARTIDO POPULAR,52
61,4,2015,5,1,1,11,6,1,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,224
62,4,2015,5,1,1,11,6,1,3,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,93
63,4,2015,5,1,1,11,6,1,3,U,ARCOS EN COMÚN,22
64,4,2015,5,1,1,11,6,1,3,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,10
65,4,2015,5,1,1,11,6,1,3,U,PARTIDO ANDALUCISTA,3
66,4,2015,5,1,1,11,6,1,3,U,PARTIDO INDEPENDIENTE VEN-T,26
67,4,2015,5,1,1,11,6,1,3,U,PARTIDO POPULAR,68
68,4,2015,5,1,1,11,6,1,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,194
69,4,2015,5,1,1,11,6,1,4,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,96
70,4,2015,5,1,1,11,6,1,4,A,ARCOS EN COMÚN,21
71,4,2015,5,1,1,11,6,1,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,11
72,4,2015,5,1,1,11,6,1,4,A,PARTIDO ANDALUCISTA,1
73,4,2015,5,1,1,11,6,1,4,A,PARTIDO INDEPENDIENTE VEN-T,39
74,4,2015,5,1,1,11,6,1,4,A,PARTIDO POPULAR,76
75,4,2015,5,1,1,11,6,1,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,135
76,4,2015,5,1,1,11,6,1,4,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,116
77,4,2015,5,1,1,11,6,1,4,B,ARCOS EN COMÚN,18
78,4,2015,5,1,1,11,6,1,4,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
79,4,2015,5,1,1,11,6,1,4,B,PARTIDO ANDALUCISTA,2
80,4,2015,5,1,1,11,6,1,4,B,PARTIDO INDEPENDIENTE VEN-T,38
81,4,2015,5,1,1,11,6,1,4,B,PARTIDO POPULAR,103
82,4,2015,5,1,1,11,6,1,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,182
83,4,2015,5,1,1,11,6,1,5,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,107
84,4,2015,5,1,1,11,6,1,5,U,ARCOS EN COMÚN,19
85,4,2015,5,1,1,11,6,1,5,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,18
86,4,2015,5,1,1,11,6,1,5,U,PARTIDO ANDALUCISTA,2
87,4,2015,5,1,1,11,6,1,5,U,PARTIDO INDEPENDIENTE VEN-T,19
88,4,2015,5,1,1,11,6,1,5,U,PARTIDO POPULAR,60
89,4,2015,5,1,1,11,6,1,5,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,238
90,4,2015,5,1,1,11,6,1,6,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,134
91,4,2015,5,1,1,11,6,1,6,A,ARCOS EN COMÚN,11
92,4,2015,5,1,1,11,6,1,6,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,20
93,4,2015,5,1,1,11,6,1,6,A,PARTIDO ANDALUCISTA,2
94,4,2015,5,1,1,11,6,1,6,A,PARTIDO INDEPENDIENTE VEN-T,32
95,4,2015,5,1,1,11,6,1,6,A,PARTIDO POPULAR,110
96,4,2015,5,1,1,11,6,1,6,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,182
97,4,2015,5,1,1,11,6,1,6,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,144
98,4,2015,5,1,1,11,6,1,6,B,ARCOS EN COMÚN,22
99,4,2015,5,1,1,11,6,1,6,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,30
100,4,2015,5,1,1,11,6,1,6,B,PARTIDO ANDALUCISTA,4
101,4,2015,5,1,1,11,6,1,6,B,PARTIDO INDEPENDIENTE VEN-T,33
102,4,2015,5,1,1,11,6,1,6,B,PARTIDO POPULAR,105
103,4,2015,5,1,1,11,6,1,6,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,236
104,4,2015,5,1,1,11,6,2,1,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,104
105,4,2015,5,1,1,11,6,2,1,U,ARCOS EN COMÚN,42
106,4,2015,5,1,1,11,6,2,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,15
107,4,2015,5,1,1,11,6,2,1,U,PARTIDO ANDALUCISTA,11
108,4,2015,5,1,1,11,6,2,1,U,PARTIDO INDEPENDIENTE VEN-T,30
109,4,2015,5,1,1,11,6,2,1,U,PARTIDO POPULAR,192
110,4,2015,5,1,1,11,6,2,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,202
111,4,2015,5,1,1,11,6,2,2,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,66
112,4,2015,5,1,1,11,6,2,2,A,ARCOS EN COMÚN,32
113,4,2015,5,1,1,11,6,2,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,13
114,4,2015,5,1,1,11,6,2,2,A,PARTIDO ANDALUCISTA,2
115,4,2015,5,1,1,11,6,2,2,A,PARTIDO INDEPENDIENTE VEN-T,38
116,4,2015,5,1,1,11,6,2,2,A,PARTIDO POPULAR,157
117,4,2015,5,1,1,11,6,2,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,119
118,4,2015,5,1,1,11,6,2,2,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,84
119,4,2015,5,1,1,11,6,2,2,B,ARCOS EN COMÚN,42
120,4,2015,5,1,1,11,6,2,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,18
121,4,2015,5,1,1,11,6,2,2,B,PARTIDO ANDALUCISTA,3
122,4,2015,5,1,1,11,6,2,2,B,PARTIDO INDEPENDIENTE VEN-T,40
123,4,2015,5,1,1,11,6,2,2,B,PARTIDO POPULAR,191
124,4,2015,5,1,1,11,6,2,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,132
125,4,2015,5,1,1,11,6,2,3,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,35
126,4,2015,5,1,1,11,6,2,3,A,ARCOS EN COMÚN,11
127,4,2015,5,1,1,11,6,2,3,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,6
128,4,2015,5,1,1,11,6,2,3,A,PARTIDO ANDALUCISTA,3
129,4,2015,5,1,1,11,6,2,3,A,PARTIDO INDEPENDIENTE VEN-T,6
130,4,2015,5,1,1,11,6,2,3,A,PARTIDO POPULAR,91
131,4,2015,5,1,1,11,6,2,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,157
132,4,2015,5,1,1,11,6,2,3,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,56
133,4,2015,5,1,1,11,6,2,3,B,ARCOS EN COMÚN,12
134,4,2015,5,1,1,11,6,2,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,15
135,4,2015,5,1,1,11,6,2,3,B,PARTIDO ANDALUCISTA,5
136,4,2015,5,1,1,11,6,2,3,B,PARTIDO INDEPENDIENTE VEN-T,11
137,4,2015,5,1,1,11,6,2,3,B,PARTIDO POPULAR,95
138,4,2015,5,1,1,11,6,2,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,134
139,4,2015,5,1,1,11,6,2,4,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,78
140,4,2015,5,1,1,11,6,2,4,U,ARCOS EN COMÚN,24
141,4,2015,5,1,1,11,6,2,4,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,16
142,4,2015,5,1,1,11,6,2,4,U,PARTIDO ANDALUCISTA,9
143,4,2015,5,1,1,11,6,2,4,U,PARTIDO INDEPENDIENTE VEN-T,16
144,4,2015,5,1,1,11,6,2,4,U,PARTIDO POPULAR,94
145,4,2015,5,1,1,11,6,2,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,267
146,4,2015,5,1,1,11,6,2,5,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,61
147,4,2015,5,1,1,11,6,2,5,A,ARCOS EN COMÚN,24
148,4,2015,5,1,1,11,6,2,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
149,4,2015,5,1,1,11,6,2,5,A,PARTIDO ANDALUCISTA,6
150,4,2015,5,1,1,11,6,2,5,A,PARTIDO INDEPENDIENTE VEN-T,13
151,4,2015,5,1,1,11,6,2,5,A,PARTIDO POPULAR,102
152,4,2015,5,1,1,11,6,2,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,154
153,4,2015,5,1,1,11,6,2,5,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,71
154,4,2015,5,1,1,11,6,2,5,B,ARCOS EN COMÚN,39
155,4,2015,5,1,1,11,6,2,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,35
156,4,2015,5,1,1,11,6,2,5,B,PARTIDO ANDALUCISTA,8
157,4,2015,5,1,1,11,6,2,5,B,PARTIDO INDEPENDIENTE VEN-T,21
158,4,2015,5,1,1,11,6,2,5,B,PARTIDO POPULAR,125
159,4,2015,5,1,1,11,6,2,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,179
160,4,2015,5,1,1,11,6,2,6,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,56
161,4,2015,5,1,1,11,6,2,6,U,ARCOS EN COMÚN,26
162,4,2015,5,1,1,11,6,2,6,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,20
163,4,2015,5,1,1,11,6,2,6,U,PARTIDO ANDALUCISTA,2
164,4,2015,5,1,1,11,6,2,6,U,PARTIDO INDEPENDIENTE VEN-T,15
165,4,2015,5,1,1,11,6,2,6,U,PARTIDO POPULAR,113
166,4,2015,5,1,1,11,6,2,6,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,330
167,4,2015,5,1,1,11,6,2,7,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,39
168,4,2015,5,1,1,11,6,2,7,A,ARCOS EN COMÚN,18
169,4,2015,5,1,1,11,6,2,7,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,10
170,4,2015,5,1,1,11,6,2,7,A,PARTIDO ANDALUCISTA,5
171,4,2015,5,1,1,11,6,2,7,A,PARTIDO INDEPENDIENTE VEN-T,15
172,4,2015,5,1,1,11,6,2,7,A,PARTIDO POPULAR,102
173,4,2015,5,1,1,11,6,2,7,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,141
174,4,2015,5,1,1,11,6,2,7,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,41
175,4,2015,5,1,1,11,6,2,7,B,ARCOS EN COMÚN,27
176,4,2015,5,1,1,11,6,2,7,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,14
177,4,2015,5,1,1,11,6,2,7,B,PARTIDO ANDALUCISTA,2
178,4,2015,5,1,1,11,6,2,7,B,PARTIDO INDEPENDIENTE VEN-T,12
179,4,2015,5,1,1,11,6,2,7,B,PARTIDO POPULAR,140
180,4,2015,5,1,1,11,6,2,7,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,179
181,4,2015,5,1,1,11,6,2,8,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,77
182,4,2015,5,1,1,11,6,2,8,A,ARCOS EN COMÚN,68
183,4,2015,5,1,1,11,6,2,8,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,21
184,4,2015,5,1,1,11,6,2,8,A,PARTIDO ANDALUCISTA,6
185,4,2015,5,1,1,11,6,2,8,A,PARTIDO INDEPENDIENTE VEN-T,18
186,4,2015,5,1,1,11,6,2,8,A,PARTIDO POPULAR,137
187,4,2015,5,1,1,11,6,2,8,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,210
188,4,2015,5,1,1,11,6,2,8,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,64
189,4,2015,5,1,1,11,6,2,8,B,ARCOS EN COMÚN,64
190,4,2015,5,1,1,11,6,2,8,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,33
191,4,2015,5,1,1,11,6,2,8,B,PARTIDO ANDALUCISTA,5
192,4,2015,5,1,1,11,6,2,8,B,PARTIDO INDEPENDIENTE VEN-T,12
193,4,2015,5,1,1,11,6,2,8,B,PARTIDO POPULAR,166
194,4,2015,5,1,1,11,6,2,8,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,238
195,4,2015,5,1,1,11,6,2,9,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,76
196,4,2015,5,1,1,11,6,2,9,A,ARCOS EN COMÚN,55
197,4,2015,5,1,1,11,6,2,9,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,25
198,4,2015,5,1,1,11,6,2,9,A,PARTIDO ANDALUCISTA,7
199,4,2015,5,1,1,11,6,2,9,A,PARTIDO INDEPENDIENTE VEN-T,14
200,4,2015,5,1,1,11,6,2,9,A,PARTIDO POPULAR,153
201,4,2015,5,1,1,11,6,2,9,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,145
202,4,2015,5,1,1,11,6,2,9,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,96
203,4,2015,5,1,1,11,6,2,9,B,ARCOS EN COMÚN,59
204,4,2015,5,1,1,11,6,2,9,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,16
205,4,2015,5,1,1,11,6,2,9,B,PARTIDO ANDALUCISTA,8
206,4,2015,5,1,1,11,6,2,9,B,PARTIDO INDEPENDIENTE VEN-T,31
207,4,2015,5,1,1,11,6,2,9,B,PARTIDO POPULAR,200
208,4,2015,5,1,1,11,6,2,9,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,175
209,4,2015,5,1,1,11,6,3,1,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,62
210,4,2015,5,1,1,11,6,3,1,A,ARCOS EN COMÚN,36
211,4,2015,5,1,1,11,6,3,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,17
212,4,2015,5,1,1,11,6,3,1,A,PARTIDO ANDALUCISTA,2
213,4,2015,5,1,1,11,6,3,1,A,PARTIDO INDEPENDIENTE VEN-T,20
214,4,2015,5,1,1,11,6,3,1,A,PARTIDO POPULAR,129
215,4,2015,5,1,1,11,6,3,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,162
216,4,2015,5,1,1,11,6,3,1,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,83
217,4,2015,5,1,1,11,6,3,1,B,ARCOS EN COMÚN,40
218,4,2015,5,1,1,11,6,3,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,28
219,4,2015,5,1,1,11,6,3,1,B,PARTIDO ANDALUCISTA,4
220,4,2015,5,1,1,11,6,3,1,B,PARTIDO INDEPENDIENTE VEN-T,24
221,4,2015,5,1,1,11,6,3,1,B,PARTIDO POPULAR,144
222,4,2015,5,1,1,11,6,3,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,201
223,4,2015,5,1,1,11,6,3,2,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,57
224,4,2015,5,1,1,11,6,3,2,A,ARCOS EN COMÚN,9
225,4,2015,5,1,1,11,6,3,2,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,23
226,4,2015,5,1,1,11,6,3,2,A,PARTIDO ANDALUCISTA,6
227,4,2015,5,1,1,11,6,3,2,A,PARTIDO INDEPENDIENTE VEN-T,4
228,4,2015,5,1,1,11,6,3,2,A,PARTIDO POPULAR,78
229,4,2015,5,1,1,11,6,3,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,159
230,4,2015,5,1,1,11,6,3,2,B,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,60
231,4,2015,5,1,1,11,6,3,2,B,ARCOS EN COMÚN,12
232,4,2015,5,1,1,11,6,3,2,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,25
233,4,2015,5,1,1,11,6,3,2,B,PARTIDO ANDALUCISTA,5
234,4,2015,5,1,1,11,6,3,2,B,PARTIDO INDEPENDIENTE VEN-T,2
235,4,2015,5,1,1,11,6,3,2,B,PARTIDO POPULAR,76
236,4,2015,5,1,1,11,6,3,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,167
237,4,2015,5,1,1,11,6,3,3,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,49
238,4,2015,5,1,1,11,6,3,3,U,ARCOS EN COMÚN,34
239,4,2015,5,1,1,11,6,3,3,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,8
240,4,2015,5,1,1,11,6,3,3,U,PARTIDO ANDALUCISTA,2
241,4,2015,5,1,1,11,6,3,3,U,PARTIDO INDEPENDIENTE VEN-T,41
242,4,2015,5,1,1,11,6,3,3,U,PARTIDO POPULAR,91
243,4,2015,5,1,1,11,6,3,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,185
244,4,2015,5,1,1,11,6,3,4,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,112
245,4,2015,5,1,1,11,6,3,4,U,ARCOS EN COMÚN,23
246,4,2015,5,1,1,11,6,3,4,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,48
247,4,2015,5,1,1,11,6,3,4,U,PARTIDO ANDALUCISTA,6
248,4,2015,5,1,1,11,6,3,4,U,PARTIDO INDEPENDIENTE VEN-T,7
249,4,2015,5,1,1,11,6,3,4,U,PARTIDO POPULAR,137
250,4,2015,5,1,1,11,6,3,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,339
251,4,2015,5,1,1,11,6,4,1,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,90
252,4,2015,5,1,1,11,6,4,1,U,ARCOS EN COMÚN,56
253,4,2015,5,1,1,11,6,4,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,19
254,4,2015,5,1,1,11,6,4,1,U,PARTIDO ANDALUCISTA,1
255,4,2015,5,1,1,11,6,4,1,U,PARTIDO INDEPENDIENTE VEN-T,25
256,4,2015,5,1,1,11,6,4,1,U,PARTIDO POPULAR,222
257,4,2015,5,1,1,11,6,4,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,178
258,4,2015,5,1,1,11,6,4,2,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,78
259,4,2015,5,1,1,11,6,4,2,U,ARCOS EN COMÚN,34
260,4,2015,5,1,1,11,6,4,2,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,26
261,4,2015,5,1,1,11,6,4,2,U,PARTIDO ANDALUCISTA,4
262,4,2015,5,1,1,11,6,4,2,U,PARTIDO INDEPENDIENTE VEN-T,36
263,4,2015,5,1,1,11,6,4,2,U,PARTIDO POPULAR,114
264,4,2015,5,1,1,11,6,4,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,210
265,4,2015,5,1,1,11,6,4,3,U,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,102
266,4,2015,5,1,1,11,6,4,3,U,ARCOS EN COMÚN,26
267,4,2015,5,1,1,11,6,4,3,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,12
268,4,2015,5,1,1,11,6,4,3,U,PARTIDO ANDALUCISTA,6
269,4,2015,5,1,1,11,6,4,3,U,PARTIDO INDEPENDIENTE VEN-T,50
270,4,2015,5,1,1,11,6,4,3,U,PARTIDO POPULAR,164
271,4,2015,5,1,1,11,6,4,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,140
272,4,2015,5,1,1,11,6,4,4,A,ALTERNATIVA INDEPENDIENTE - PROGRESISTAS,57
273,4,2015,5,1,1,11,6,4,4,A,ARCOS EN COMÚN,37
274,4,2015,5,1,1,11,6,4,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,12
275,4,2015,5,1,1,11,6,4,4,A,PARTIDO ANDALUCISTA,4
276,4,2015,5,1,1,11,6,4,4,A,PARTIDO INDEPENDIENTE VEN-T,15
277,4,2015,5,1,1,11,6,4,4,A,PARTIDO POPULAR,106
