,TIPO_ELECCION,AÑO,MES,VUELTA,COD_CCAA,COD_PROV,COD_MUN,DISTRITO,SECCION,MESA,COD_CAND,VOTOS_CAND
60,4,2015,5,1,1,4,13,2,2,U,PARTIDO ANDALUCISTA,2
61,4,2015,5,1,1,4,13,2,2,U,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,2
62,4,2015,5,1,1,4,13,2,2,U,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
63,4,2015,5,1,1,4,13,2,2,U,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
64,4,2015,5,1,1,4,13,2,2,U,PARTIDO POPULAR,260
65,4,2015,5,1,1,4,13,2,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,64
66,4,2015,5,1,1,4,13,2,2,U,UNIÓN POR ALMERÍA,2
67,4,2015,5,1,1,4,13,2,2,U,UNIÓN PROGRESO Y DEMOCRACIA,8
68,4,2015,5,1,1,4,13,2,2,U,VOX,1
69,4,2015,5,1,1,4,13,2,3,U,AHORA ALMERÍA,4
70,4,2015,5,1,1,4,13,2,3,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,34
71,4,2015,5,1,1,4,13,2,3,U,EQUO,1
72,4,2015,5,1,1,4,13,2,3,U,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
73,4,2015,5,1,1,4,13,2,3,U,"GANEMOS ALMERÍA. SÍ, SE PUEDE",6
74,4,2015,5,1,1,4,13,2,3,U,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,8
75,4,2015,5,1,1,4,13,2,3,U,PARTIDO ANDALUCISTA,0
76,4,2015,5,1,1,4,13,2,3,U,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,2
77,4,2015,5,1,1,4,13,2,3,U,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
78,4,2015,5,1,1,4,13,2,3,U,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
79,4,2015,5,1,1,4,13,2,3,U,PARTIDO POPULAR,201
80,4,2015,5,1,1,4,13,2,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,33
81,4,2015,5,1,1,4,13,2,3,U,UNIÓN POR ALMERÍA,1
82,4,2015,5,1,1,4,13,2,3,U,UNIÓN PROGRESO Y DEMOCRACIA,16
83,4,2015,5,1,1,4,13,2,3,U,VOX,7
84,4,2015,5,1,1,4,13,2,4,A,AHORA ALMERÍA,3
85,4,2015,5,1,1,4,13,2,4,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,28
86,4,2015,5,1,1,4,13,2,4,A,EQUO,5
87,4,2015,5,1,1,4,13,2,4,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
88,4,2015,5,1,1,4,13,2,4,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",2
89,4,2015,5,1,1,4,13,2,4,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,19
90,4,2015,5,1,1,4,13,2,4,A,PARTIDO ANDALUCISTA,1
91,4,2015,5,1,1,4,13,2,4,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3
92,4,2015,5,1,1,4,13,2,4,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
93,4,2015,5,1,1,4,13,2,4,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
94,4,2015,5,1,1,4,13,2,4,A,PARTIDO POPULAR,251
95,4,2015,5,1,1,4,13,2,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,36
96,4,2015,5,1,1,4,13,2,4,A,UNIÓN POR ALMERÍA,0
97,4,2015,5,1,1,4,13,2,4,A,UNIÓN PROGRESO Y DEMOCRACIA,15
98,4,2015,5,1,1,4,13,2,4,A,VOX,0
99,4,2015,5,1,1,4,13,2,4,B,AHORA ALMERÍA,3
100,4,2015,5,1,1,4,13,2,4,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,39
101,4,2015,5,1,1,4,13,2,4,B,EQUO,6
102,4,2015,5,1,1,4,13,2,4,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
103,4,2015,5,1,1,4,13,6,18,B,EQUO,1
104,4,2015,5,1,1,4,13,6,18,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
105,4,2015,5,1,1,4,13,6,18,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",20
106,4,2015,5,1,1,4,13,6,18,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,24
107,4,2015,5,1,1,4,13,6,18,B,PARTIDO ANDALUCISTA,2
108,4,2015,5,1,1,4,13,6,18,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4
109,4,2015,5,1,1,4,13,6,18,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1
110,4,2015,5,1,1,4,13,6,18,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,1
111,4,2015,5,1,1,4,13,6,18,B,PARTIDO POPULAR,81
112,4,2015,5,1,1,4,13,6,18,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,150
113,4,2015,5,1,1,4,13,6,18,B,UNIÓN POR ALMERÍA,1
114,4,2015,5,1,1,4,13,6,18,B,UNIÓN PROGRESO Y DEMOCRACIA,0
115,4,2015,5,1,1,4,13,6,18,B,VOX,0
116,4,2015,5,1,1,4,13,6,19,A,AHORA ALMERÍA,6
117,4,2015,5,1,1,4,13,6,19,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,29
118,4,2015,5,1,1,4,13,6,19,A,EQUO,2
119,4,2015,5,1,1,4,13,6,19,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,1
120,4,2015,5,1,1,4,13,6,19,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",16
121,4,2015,5,1,1,4,13,6,19,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,14
122,4,2015,5,1,1,4,13,6,19,A,PARTIDO ANDALUCISTA,0
123,4,2015,5,1,1,4,13,6,19,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,1
124,4,2015,5,1,1,4,13,6,19,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1
125,4,2015,5,1,1,4,13,6,19,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,1
126,4,2015,5,1,1,4,13,6,19,A,PARTIDO POPULAR,61
127,4,2015,5,1,1,4,13,6,19,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,85
128,4,2015,5,1,1,4,13,6,19,A,UNIÓN POR ALMERÍA,2
129,4,2015,5,1,1,4,13,6,19,A,UNIÓN PROGRESO Y DEMOCRACIA,1
130,4,2015,5,1,1,4,13,6,19,A,VOX,0
131,4,2015,5,1,1,4,13,6,19,B,AHORA ALMERÍA,9
132,4,2015,5,1,1,4,13,6,19,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,34
133,4,2015,5,1,1,4,13,6,19,B,EQUO,8
134,4,2015,5,1,1,4,13,6,19,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,2
135,4,2015,5,1,1,4,13,6,19,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",19
136,4,2015,5,1,1,4,13,6,19,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,17
137,4,2015,5,1,1,4,13,6,19,B,PARTIDO ANDALUCISTA,2
138,4,2015,5,1,1,4,13,6,19,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4
139,4,2015,5,1,1,4,13,6,19,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,3
140,4,2015,5,1,1,4,13,6,19,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
141,4,2015,5,1,1,4,13,6,19,B,PARTIDO POPULAR,64
142,4,2015,5,1,1,4,13,6,19,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,98
143,4,2015,5,1,1,4,13,6,19,B,UNIÓN POR ALMERÍA,1
144,4,2015,5,1,1,4,13,6,19,B,UNIÓN PROGRESO Y DEMOCRACIA,7
145,4,2015,5,1,1,4,13,6,19,B,VOX,0
146,4,2015,5,1,1,4,13,6,20,A,AHORA ALMERÍA,2
147,4,2015,5,1,1,4,13,6,20,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,18
148,4,2015,5,1,1,4,13,6,20,A,EQUO,1
149,4,2015,5,1,1,4,13,6,20,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
150,4,2015,5,1,1,4,13,6,20,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",15
151,4,2015,5,1,1,4,13,6,20,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,21
152,4,2015,5,1,1,4,13,6,20,A,PARTIDO ANDALUCISTA,2
153,4,2015,5,1,1,4,13,6,20,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3
154,4,2015,5,1,1,4,13,6,20,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
155,4,2015,5,1,1,4,13,6,20,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
156,4,2015,5,1,1,4,13,6,20,A,PARTIDO POPULAR,48
157,4,2015,5,1,1,4,13,6,20,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,109
158,4,2015,5,1,1,4,13,6,20,A,UNIÓN POR ALMERÍA,0
159,4,2015,5,1,1,4,13,6,20,A,UNIÓN PROGRESO Y DEMOCRACIA,3
160,4,2015,5,1,1,4,13,6,20,A,VOX,2
161,4,2015,5,1,1,4,13,6,20,B,AHORA ALMERÍA,5
162,4,2015,5,1,1,4,13,6,20,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,12
163,4,2015,5,1,1,4,13,6,20,B,EQUO,5
164,4,2015,5,1,1,4,13,6,20,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
165,4,2015,5,1,1,4,13,6,20,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",22
166,4,2015,5,1,1,4,13,6,20,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,9
167,4,2015,5,1,1,4,13,6,20,B,PARTIDO ANDALUCISTA,2
168,4,2015,5,1,1,4,13,6,20,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,3
169,4,2015,5,1,1,4,13,6,20,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
170,4,2015,5,1,1,4,13,6,20,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,1
171,4,2015,5,1,1,4,13,6,20,B,PARTIDO POPULAR,67
172,4,2015,5,1,1,4,13,6,20,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,105
173,4,2015,5,1,1,4,13,6,20,B,UNIÓN POR ALMERÍA,1
174,4,2015,5,1,1,4,13,6,20,B,UNIÓN PROGRESO Y DEMOCRACIA,1
175,4,2015,5,1,1,4,13,6,20,B,VOX,0
176,4,2015,5,1,1,4,13,6,21,A,AHORA ALMERÍA,5
177,4,2015,5,1,1,4,13,6,21,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,8
178,4,2015,5,1,1,4,13,6,21,A,EQUO,0
179,4,2015,5,1,1,4,13,6,21,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
180,4,2015,5,1,1,4,13,6,21,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",5
181,4,2015,5,1,1,4,13,6,21,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,8
182,4,2015,5,1,1,4,13,6,21,A,PARTIDO ANDALUCISTA,0
183,4,2015,5,1,1,4,13,6,21,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,0
184,4,2015,5,1,1,4,13,6,21,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
185,4,2015,5,1,1,4,13,6,21,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
186,4,2015,5,1,1,4,13,6,21,A,PARTIDO POPULAR,66
187,4,2015,5,1,1,4,13,6,21,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,241
188,4,2015,5,1,1,4,13,6,21,A,UNIÓN POR ALMERÍA,0
189,4,2015,5,1,1,4,13,6,21,A,UNIÓN PROGRESO Y DEMOCRACIA,2
190,4,2015,5,1,1,4,13,6,21,A,VOX,0
191,4,2015,5,1,1,4,13,6,21,B,AHORA ALMERÍA,4
192,4,2015,5,1,1,4,13,6,21,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,11
193,4,2015,5,1,1,4,13,6,21,B,EQUO,0
194,4,2015,5,1,1,4,13,6,21,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
195,4,2015,5,1,1,4,13,6,21,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",0
196,4,2015,5,1,1,4,13,6,21,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,9
197,4,2015,5,1,1,4,13,6,21,B,PARTIDO ANDALUCISTA,1
198,4,2015,5,1,1,4,13,6,21,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,0
199,4,2015,5,1,1,4,13,6,21,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
200,4,2015,5,1,1,4,13,6,21,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
201,4,2015,5,1,1,4,13,6,21,B,PARTIDO POPULAR,49
202,4,2015,5,1,1,4,13,6,21,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,208
203,4,2015,5,1,1,4,13,6,21,B,UNIÓN POR ALMERÍA,1
204,4,2015,5,1,1,4,13,6,21,B,UNIÓN PROGRESO Y DEMOCRACIA,0
205,4,2015,5,1,1,4,13,6,21,B,VOX,0
206,4,2015,5,1,1,4,13,7,41,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,1
207,4,2015,5,1,1,4,13,7,41,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",12
208,4,2015,5,1,1,4,13,7,41,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,27
209,4,2015,5,1,1,4,13,7,41,B,PARTIDO ANDALUCISTA,5
210,4,2015,5,1,1,4,13,7,41,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,5
211,4,2015,5,1,1,4,13,7,41,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1
212,4,2015,5,1,1,4,13,7,41,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
213,4,2015,5,1,1,4,13,7,41,B,PARTIDO POPULAR,160
214,4,2015,5,1,1,4,13,7,41,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,130
215,4,2015,5,1,1,4,13,7,41,B,UNIÓN POR ALMERÍA,2
216,4,2015,5,1,1,4,13,7,41,B,UNIÓN PROGRESO Y DEMOCRACIA,6
217,4,2015,5,1,1,4,13,7,41,B,VOX,0
218,4,2015,5,1,1,4,13,7,42,A,AHORA ALMERÍA,18
219,4,2015,5,1,1,4,13,7,42,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,29
220,4,2015,5,1,1,4,13,7,42,A,EQUO,5
221,4,2015,5,1,1,4,13,7,42,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,1
222,4,2015,5,1,1,4,13,7,42,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",9
223,4,2015,5,1,1,4,13,7,42,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,10
224,4,2015,5,1,1,4,13,7,42,A,PARTIDO ANDALUCISTA,2
225,4,2015,5,1,1,4,13,7,42,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,4
226,4,2015,5,1,1,4,13,7,42,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1
227,4,2015,5,1,1,4,13,7,42,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
228,4,2015,5,1,1,4,13,7,42,A,PARTIDO POPULAR,72
229,4,2015,5,1,1,4,13,7,42,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,111
230,4,2015,5,1,1,4,13,7,42,A,UNIÓN POR ALMERÍA,1
231,4,2015,5,1,1,4,13,7,42,A,UNIÓN PROGRESO Y DEMOCRACIA,6
232,4,2015,5,1,1,4,13,7,42,A,VOX,1
233,4,2015,5,1,1,4,13,7,42,B,AHORA ALMERÍA,8
234,4,2015,5,1,1,4,13,7,42,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,26
235,4,2015,5,1,1,4,13,7,42,B,EQUO,4
236,4,2015,5,1,1,4,13,7,42,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
237,4,2015,5,1,1,4,13,7,42,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",6
238,4,2015,5,1,1,4,13,7,42,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,25
239,4,2015,5,1,1,4,13,7,42,B,PARTIDO ANDALUCISTA,3
240,4,2015,5,1,1,4,13,7,42,B,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,0
241,4,2015,5,1,1,4,13,7,42,B,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
242,4,2015,5,1,1,4,13,7,42,B,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
243,4,2015,5,1,1,4,13,7,42,B,PARTIDO POPULAR,85
244,4,2015,5,1,1,4,13,7,42,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,100
245,4,2015,5,1,1,4,13,7,42,B,UNIÓN POR ALMERÍA,2
246,4,2015,5,1,1,4,13,7,42,B,UNIÓN PROGRESO Y DEMOCRACIA,6
247,4,2015,5,1,1,4,13,7,42,B,VOX,1
248,4,2015,5,1,1,4,13,7,43,U,AHORA ALMERÍA,22
249,4,2015,5,1,1,4,13,7,43,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,66
250,4,2015,5,1,1,4,13,7,43,U,EQUO,25
251,4,2015,5,1,1,4,13,7,43,U,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
252,4,2015,5,1,1,4,13,7,43,U,"GANEMOS ALMERÍA. SÍ, SE PUEDE",20
253,4,2015,5,1,1,4,13,7,43,U,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,35
254,4,2015,5,1,1,4,13,7,43,U,PARTIDO ANDALUCISTA,6
255,4,2015,5,1,1,4,13,7,43,U,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,2
256,4,2015,5,1,1,4,13,7,43,U,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,0
257,4,2015,5,1,1,4,13,7,43,U,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,0
258,4,2015,5,1,1,4,13,7,43,U,PARTIDO POPULAR,214
259,4,2015,5,1,1,4,13,7,43,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,89
260,4,2015,5,1,1,4,13,7,43,U,UNIÓN POR ALMERÍA,0
261,4,2015,5,1,1,4,13,7,43,U,UNIÓN PROGRESO Y DEMOCRACIA,17
262,4,2015,5,1,1,4,13,7,43,U,VOX,6
263,4,2015,5,1,1,4,13,7,44,A,AHORA ALMERÍA,22
264,4,2015,5,1,1,4,13,7,44,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,65
265,4,2015,5,1,1,4,13,7,44,A,EQUO,19
266,4,2015,5,1,1,4,13,7,44,A,FALANGE ESPAÑOLA DE LAS J.O.N.S.,1
267,4,2015,5,1,1,4,13,7,44,A,"GANEMOS ALMERÍA. SÍ, SE PUEDE",12
268,4,2015,5,1,1,4,13,7,44,A,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,45
269,4,2015,5,1,1,4,13,7,44,A,PARTIDO ANDALUCISTA,2
270,4,2015,5,1,1,4,13,7,44,A,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,2
271,4,2015,5,1,1,4,13,7,44,A,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,1
272,4,2015,5,1,1,4,13,7,44,A,PARTIDO MULTICULTURAL POR LA JUSTICIA SOCIAL,1
273,4,2015,5,1,1,4,13,7,44,A,PARTIDO POPULAR,241
274,4,2015,5,1,1,4,13,7,44,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,111
275,4,2015,5,1,1,4,13,7,44,A,UNIÓN POR ALMERÍA,1
276,4,2015,5,1,1,4,13,7,44,A,UNIÓN PROGRESO Y DEMOCRACIA,44
277,4,2015,5,1,1,4,13,7,44,A,VOX,3
278,4,2015,5,1,1,4,13,7,44,B,AHORA ALMERÍA,24
279,4,2015,5,1,1,4,13,7,44,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,66
280,4,2015,5,1,1,4,13,7,44,B,EQUO,9
281,4,2015,5,1,1,4,13,7,44,B,FALANGE ESPAÑOLA DE LAS J.O.N.S.,0
282,4,2015,5,1,1,4,13,7,44,B,"GANEMOS ALMERÍA. SÍ, SE PUEDE",15
283,4,2015,5,1,1,4,13,7,44,B,IZQUIERDA UNIDA -LOS VERDES-CONVOCATORIA POR ANDAL,31
284,4,2015,5,1,1,4,13,7,44,B,PARTIDO ANDALUCISTA,0
